uid,profession,pid,price,category,site_name
434,CPE,19,7.25,Security Management and Law Enforcement,Automation Direct
434,CPE,230,195.0,Fabrication Machinery,Bailiegh Industrial
434,CPE,208,1895.0,Screws,Bailiegh Industrial
434,CPE,928,,Fall Protection,Tanner Bolt
434,CPE,1031,,Fall Protection,Tanner Bolt
434,CPE,167,195.0,Food Service Cookware and Preparation,Bailiegh Industrial
434,CPE,1019,,Fall Protection,Tanner Bolt
434,CPE,91,36.0,Rehabilitation and Durable Medical Equipment,Automation Direct
434,CPE,944,,Fall Protection,Tanner Bolt
434,CPE,936,,Fall Protection,Tanner Bolt
434,CPE,171,2595.0,Food Service Cookware and Preparation,Bailiegh Industrial
434,CPE,203,9495.0,Screws,Bailiegh Industrial
434,CPE,245,69995.0,Fabrication Machinery,Bailiegh Industrial
435,ME,835,90.21,Shipping Supplies,Speedy Metals
435,ME,808,14.54,Shipping Supplies,Speedy Metals
435,ME,813,55.13,Shipping Supplies,Speedy Metals
435,ME,894,2.52,Shipping Supplies,Speedy Metals
435,ME,825,30.83,Shipping Supplies,Speedy Metals
435,ME,830,2.3,Shipping Supplies,Speedy Metals
435,ME,797,153.57,Shipping Supplies,Speedy Metals
435,ME,832,34.99,Shipping Supplies,Speedy Metals
435,ME,762,24.39,Shipping Supplies,Speedy Metals
435,ME,269,295.0,Fabrication Machinery,Bailiegh Industrial
435,ME,290,15795.0,Specialty Abrasives and Kits,Bailiegh Industrial
435,ME,835,90.21,Shipping Supplies,Speedy Metals
436,IE,1000,,Fall Protection,Tanner Bolt
436,IE,1012,,Fall Protection,Tanner Bolt
436,IE,1029,,Fall Protection,Tanner Bolt
436,IE,193,4095.0,Tubing,Bailiegh Industrial
436,IE,535,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,1034,,Fall Protection,Tanner Bolt
436,IE,148,132.0,Rehabilitation and Durable Medical Equipment,Automation Direct
436,IE,915,,Fall Protection,Tanner Bolt
436,IE,244,46195.0,Fabrication Machinery,Bailiegh Industrial
436,IE,554,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,260,26895.0,Screws,Bailiegh Industrial
436,IE,219,14195.0,Screws,Bailiegh Industrial
436,IE,553,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,548,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,289,13995.0,Specialty Abrasives and Kits,Bailiegh Industrial
436,IE,507,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,524,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,142,5.25,Rehabilitation and Durable Medical Equipment,Automation Direct
436,IE,940,,Fall Protection,Tanner Bolt
436,IE,1034,,Fall Protection,Tanner Bolt
436,IE,583,,Nonelectrical Properties Testing,dillonsupply.com
436,IE,505,,Nonelectrical Properties Testing,dillonsupply.com
437,EE,639,171.36,Rehabilitation and Durable Medical Equipment,QC Supply
437,EE,664,455.0,Rehabilitation and Durable Medical Equipment,QC Supply
437,EE,682,311.84,Rehabilitation and Durable Medical Equipment,QC Supply
437,EE,651,185.0,Rehabilitation and Durable Medical Equipment,QC Supply
437,EE,699,15.44,Industrial Cooling Fans,QC Supply
437,EE,632,117.29,"Food Service Tableware, Bar, and Buffet",QC Supply
437,EE,772,48.58,Shipping Supplies,Speedy Metals
437,EE,642,285.3,Rehabilitation and Durable Medical Equipment,QC Supply
437,EE,828,74.84,Shipping Supplies,Speedy Metals
437,EE,821,79.74,Shipping Supplies,Speedy Metals
437,EE,795,104.42,Shipping Supplies,Speedy Metals
437,EE,769,20.01,Shipping Supplies,Speedy Metals
437,EE,958,,Fall Protection,Tanner Bolt
437,EE,769,20.01,Shipping Supplies,Speedy Metals
437,EE,1044,,Fall Protection,Tanner Bolt
437,EE,576,,Nonelectrical Properties Testing,dillonsupply.com
437,EE,805,44.94,Shipping Supplies,Speedy Metals
437,EE,614,18.17,Lab Equipment,QC Supply
437,EE,921,,Fall Protection,Tanner Bolt
437,EE,974,,Fall Protection,Tanner Bolt
437,EE,583,,Nonelectrical Properties Testing,dillonsupply.com
437,EE,585,,Nonelectrical Properties Testing,dillonsupply.com
438,CE,969,,Fall Protection,Tanner Bolt
438,CE,968,,Fall Protection,Tanner Bolt
438,CE,948,,Fall Protection,Tanner Bolt
438,CE,934,,Fall Protection,Tanner Bolt
438,CE,1015,,Fall Protection,Tanner Bolt
438,CE,314,8.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
438,CE,239,16895.0,Fabrication Machinery,Bailiegh Industrial
438,CE,170,1595.0,Food Service Cookware and Preparation,Bailiegh Industrial
438,CE,987,,Fall Protection,Tanner Bolt
438,CE,389,26.71,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
438,CE,166,51095.0,Specialty Abrasives and Kits,Bailiegh Industrial
438,CE,292,21095.0,Specialty Abrasives and Kits,Bailiegh Industrial
438,CE,290,15795.0,Specialty Abrasives and Kits,Bailiegh Industrial
438,CE,316,6.14,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
438,CE,268,249.0,Fabrication Machinery,Bailiegh Industrial
438,CE,1029,,Fall Protection,Tanner Bolt
438,CE,333,8.41,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
438,CE,378,13.54,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
438,CE,276,795.0,Specialty Abrasives and Kits,Bailiegh Industrial
439,ME,984,,Fall Protection,Tanner Bolt
439,ME,1033,,Fall Protection,Tanner Bolt
439,ME,983,,Fall Protection,Tanner Bolt
439,ME,399,19.42,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
440,CPE,740,5.13,Rehabilitation and Durable Medical Equipment,QC Supply
440,CPE,595,,Nonelectrical Properties Testing,dillonsupply.com
440,CPE,431,11.79,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
440,CPE,523,,Nonelectrical Properties Testing,dillonsupply.com
440,CPE,443,34.76,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
440,CPE,525,,Nonelectrical Properties Testing,dillonsupply.com
440,CPE,660,379.99,Rehabilitation and Durable Medical Equipment,QC Supply
440,CPE,432,13.54,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
440,CPE,300,768.01,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
441,ME,840,35.78,Shipping Supplies,Speedy Metals
441,ME,779,48.86,Shipping Supplies,Speedy Metals
441,ME,833,45.99,Shipping Supplies,Speedy Metals
441,ME,821,79.74,Shipping Supplies,Speedy Metals
441,ME,761,16.42,Shipping Supplies,Speedy Metals
441,ME,490,,Nonelectrical Properties Testing,dillonsupply.com
441,ME,450,,Nonelectrical Properties Testing,dillonsupply.com
441,ME,817,27.64,Shipping Supplies,Speedy Metals
441,ME,805,44.94,Shipping Supplies,Speedy Metals
442,CE,841,47.03,Shipping Supplies,Speedy Metals
442,CE,838,2.36,Shipping Supplies,Speedy Metals
442,CE,849,13.72,Shipping Supplies,Speedy Metals
442,CE,776,18.95,Shipping Supplies,Speedy Metals
442,CE,871,15.0,Shipping Supplies,Speedy Metals
442,CE,859,29.04,Shipping Supplies,Speedy Metals
442,CE,895,25.8,Shipping Supplies,Speedy Metals
442,CE,848,10.44,Shipping Supplies,Speedy Metals
442,CE,856,11.26,Shipping Supplies,Speedy Metals
442,CE,817,27.64,Shipping Supplies,Speedy Metals
442,CE,824,23.45,Shipping Supplies,Speedy Metals
442,CE,838,2.36,Shipping Supplies,Speedy Metals
442,CE,774,1.25,Shipping Supplies,Speedy Metals
442,CE,762,24.39,Shipping Supplies,Speedy Metals
442,CE,837,132.66,Shipping Supplies,Speedy Metals
442,CE,777,24.91,Shipping Supplies,Speedy Metals
442,CE,836,111.65,Shipping Supplies,Speedy Metals
443,IE,690,49.56,Industrial Cooling Fans,QC Supply
443,IE,457,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,500,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,508,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,500,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,465,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,652,37.49,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,622,1.14,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,547,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,711,199.49,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,585,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,510,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,605,12.59,Insect and Pest Control,QC Supply
443,IE,630,50.97,Tubing,QC Supply
443,IE,659,1064.36,Tubing,QC Supply
443,IE,467,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,548,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,511,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,635,265.0,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,681,160.64,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,748,96.59,Rehabilitation and Durable Medical Equipment,QC Supply
443,IE,630,50.97,Tubing,QC Supply
443,IE,582,,Nonelectrical Properties Testing,dillonsupply.com
443,IE,499,,Nonelectrical Properties Testing,dillonsupply.com
444,CPE,717,8.71,Pressure Washer Accessories and Attachments,QC Supply
444,CPE,643,185.0,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,631,355.0,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,648,26.0,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,609,3.87,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,713,179.54,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,726,55.11,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,3,353.0,Nonelectrical Properties Testing,Automation Direct
444,CPE,388,40.91,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
444,CPE,129,59.0,Rehabilitation and Durable Medical Equipment,Automation Direct
444,CPE,398,19.08,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
444,CPE,335,3.91,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
444,CPE,128,61.0,Rehabilitation and Durable Medical Equipment,Automation Direct
444,CPE,657,355.5,Electrical Power Testing,QC Supply
444,CPE,127,54.0,Rehabilitation and Durable Medical Equipment,Automation Direct
444,CPE,668,289.94,"Food Service Tableware, Bar, and Buffet",QC Supply
444,CPE,617,75.99,Automotive Exterior,QC Supply
444,CPE,68,142.0,Rehabilitation and Durable Medical Equipment,Automation Direct
444,CPE,641,769.0,Rehabilitation and Durable Medical Equipment,QC Supply
444,CPE,34,9.25,Security Management and Law Enforcement,Automation Direct
445,ME,821,79.74,Shipping Supplies,Speedy Metals
445,ME,770,29.73,Shipping Supplies,Speedy Metals
445,ME,839,24.08,Shipping Supplies,Speedy Metals
445,ME,809,19.11,Shipping Supplies,Speedy Metals
445,ME,779,48.86,Shipping Supplies,Speedy Metals
446,ME,873,29.29,Shipping Supplies,Speedy Metals
446,ME,884,88.8,Shipping Supplies,Speedy Metals
446,ME,815,14.15,Shipping Supplies,Speedy Metals
446,ME,160,15995.0,Automotive Towing,Bailiegh Industrial
446,ME,115,7.25,Rehabilitation and Durable Medical Equipment,Automation Direct
446,ME,400,31.21,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
446,ME,31,9.25,Security Management and Law Enforcement,Automation Direct
446,ME,91,36.0,Rehabilitation and Durable Medical Equipment,Automation Direct
446,ME,16,4.75,Security Management and Law Enforcement,Automation Direct
446,ME,104,91.0,Electrical Power Testing,Automation Direct
446,ME,283,4695.0,Specialty Abrasives and Kits,Bailiegh Industrial
446,ME,343,17.55,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
446,ME,833,45.99,Shipping Supplies,Speedy Metals
446,ME,218,12395.0,Screws,Bailiegh Industrial
446,ME,865,22.72,Shipping Supplies,Speedy Metals
446,ME,767,10.25,Shipping Supplies,Speedy Metals
446,ME,339,14.74,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
446,ME,381,176.17,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
446,ME,813,55.13,Shipping Supplies,Speedy Metals
446,ME,809,19.11,Shipping Supplies,Speedy Metals
446,ME,232,995.0,Fabrication Machinery,Bailiegh Industrial
446,ME,306,147.51,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
446,ME,65,112.0,Rehabilitation and Durable Medical Equipment,Automation Direct
446,ME,759,8.41,Shipping Supplies,Speedy Metals
446,ME,351,27.9,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
447,EE,730,195.0,Emergency Preparedness,QC Supply
447,EE,661,93.83,"Food Service Tableware, Bar, and Buffet",QC Supply
447,EE,646,154.56,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,672,691.12,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,631,355.0,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,746,14.18,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,671,149.34,"Food Service Tableware, Bar, and Buffet",QC Supply
447,EE,702,14.49,Pressure Washer Accessories and Attachments,QC Supply
447,EE,682,311.84,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,624,3.03,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,622,1.14,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,735,16.26,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,711,199.49,Rehabilitation and Durable Medical Equipment,QC Supply
447,EE,522,,Nonelectrical Properties Testing,dillonsupply.com
447,EE,461,,Nonelectrical Properties Testing,dillonsupply.com
447,EE,365,26.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
447,EE,695,94.99,Rehabilitation and Durable Medical Equipment,QC Supply
448,CE,406,28.44,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,373,8.73,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,243,24895.0,Fabrication Machinery,Bailiegh Industrial
448,CE,506,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,362,25.31,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,495,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,454,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,492,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,294,86595.0,Specialty Abrasives and Kits,Bailiegh Industrial
448,CE,416,25.67,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,540,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,314,8.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,500,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,486,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,400,31.21,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,175,6395.0,Food Service Cookware and Preparation,Bailiegh Industrial
448,CE,255,20995.0,Screws,Bailiegh Industrial
448,CE,253,17595.0,Screws,Bailiegh Industrial
448,CE,486,,Nonelectrical Properties Testing,dillonsupply.com
448,CE,391,32.06,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
448,CE,407,30.71,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
449,CE,865,22.72,Shipping Supplies,Speedy Metals
449,CE,759,8.41,Shipping Supplies,Speedy Metals
449,CE,784,22.96,Shipping Supplies,Speedy Metals
449,CE,756,46.46,Shipping Supplies,Speedy Metals
449,CE,780,60.48,Shipping Supplies,Speedy Metals
449,CE,827,60.47,Shipping Supplies,Speedy Metals
449,CE,875,57.45,Shipping Supplies,Speedy Metals
449,CE,825,30.83,Shipping Supplies,Speedy Metals
449,CE,792,40.5,Shipping Supplies,Speedy Metals
450,CE,760,12.49,Shipping Supplies,Speedy Metals
450,CE,847,7.03,Shipping Supplies,Speedy Metals
450,CE,807,9.79,Shipping Supplies,Speedy Metals
450,CE,878,1.83,Shipping Supplies,Speedy Metals
450,CE,681,160.64,Rehabilitation and Durable Medical Equipment,QC Supply
450,CE,349,32.06,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
450,CE,717,8.71,Pressure Washer Accessories and Attachments,QC Supply
450,CE,779,48.86,Shipping Supplies,Speedy Metals
450,CE,339,14.74,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
450,CE,859,29.04,Shipping Supplies,Speedy Metals
450,CE,380,14.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
450,CE,631,355.0,Rehabilitation and Durable Medical Equipment,QC Supply
450,CE,447,28.69,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
450,CE,815,14.15,Shipping Supplies,Speedy Metals
450,CE,781,71.85,Shipping Supplies,Speedy Metals
450,CE,773,57.72,Shipping Supplies,Speedy Metals
450,CE,704,82.41,Rehabilitation and Durable Medical Equipment,QC Supply
450,CE,668,289.94,"Food Service Tableware, Bar, and Buffet",QC Supply
450,CE,382,34.69,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
451,CSC,200,6695.0,Screws,Bailiegh Industrial
451,CSC,307,77.98,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,56,26.0,Security Management and Law Enforcement,Automation Direct
452,EE,129,59.0,Rehabilitation and Durable Medical Equipment,Automation Direct
452,EE,393,21.85,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,52,26.0,Security Management and Law Enforcement,Automation Direct
452,EE,384,10.4,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,314,8.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,408,34.09,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,19,7.25,Security Management and Law Enforcement,Automation Direct
452,EE,47,15.5,Security Management and Law Enforcement,Automation Direct
452,EE,312,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,19,7.25,Security Management and Law Enforcement,Automation Direct
452,EE,316,6.14,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,301,679.63,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,374,5.42,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,304,797.0,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,401,32.06,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,123,56.0,Rehabilitation and Durable Medical Equipment,Automation Direct
452,EE,323,13.7,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,10,587.0,Nonelectrical Properties Testing,Automation Direct
452,EE,335,3.91,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
452,EE,407,30.71,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
453,CPE,618,4.19,Flashlights,QC Supply
453,CPE,603,13.36,Rehabilitation and Durable Medical Equipment,QC Supply
453,CPE,633,229.26,"Food Service Tableware, Bar, and Buffet",QC Supply
453,CPE,655,38.61,Rehabilitation and Durable Medical Equipment,QC Supply
453,CPE,637,93.83,"Food Service Tableware, Bar, and Buffet",QC Supply
453,CPE,704,82.41,Rehabilitation and Durable Medical Equipment,QC Supply
453,CPE,653,231.53,"Food Service Tableware, Bar, and Buffet",QC Supply
453,CPE,651,185.0,Rehabilitation and Durable Medical Equipment,QC Supply
453,CPE,851,26.92,Shipping Supplies,Speedy Metals
453,CPE,738,55.11,Rehabilitation and Durable Medical Equipment,QC Supply
454,EE,266,61595.0,Screws,Bailiegh Industrial
454,EE,524,,Nonelectrical Properties Testing,dillonsupply.com
454,EE,288,8395.0,Specialty Abrasives and Kits,Bailiegh Industrial
454,EE,559,,Nonelectrical Properties Testing,dillonsupply.com
454,EE,562,,Nonelectrical Properties Testing,dillonsupply.com
454,EE,207,1395.0,Screws,Bailiegh Industrial
455,EE,749,41.99,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,650,221.45,"Food Service Tableware, Bar, and Buffet",QC Supply
455,EE,660,379.99,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,658,36.2,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,645,121.8,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,610,37.73,Emergency Preparedness,QC Supply
455,EE,703,40.39,Industrial Cooling Fans,QC Supply
455,EE,682,311.84,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,734,11.15,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,817,27.64,Shipping Supplies,Speedy Metals
455,EE,138,108.0,Electrical Power Testing,Automation Direct
455,EE,691,314.99,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,819,54.22,Shipping Supplies,Speedy Metals
455,EE,872,22.28,Shipping Supplies,Speedy Metals
455,EE,154,4895.0,Automotive Towing,Bailiegh Industrial
455,EE,689,67.71,Industrial Cooling Fans,QC Supply
455,EE,669,10118.44,Tubing,QC Supply
455,EE,57,26.0,Security Management and Law Enforcement,Automation Direct
455,EE,768,15.22,Shipping Supplies,Speedy Metals
455,EE,741,65.09,Rehabilitation and Durable Medical Equipment,QC Supply
455,EE,298,6095.0,Specialty Abrasives and Kits,Bailiegh Industrial
455,EE,899,98.84,Shipping Supplies,Speedy Metals
455,EE,32,9.25,Security Management and Law Enforcement,Automation Direct
455,EE,29,9.25,Security Management and Law Enforcement,Automation Direct
455,EE,42,11.0,Security Management and Law Enforcement,Automation Direct
456,ME,882,54.34,Shipping Supplies,Speedy Metals
456,ME,755,37.53,Shipping Supplies,Speedy Metals
456,ME,874,43.51,Shipping Supplies,Speedy Metals
456,ME,786,44.83,Shipping Supplies,Speedy Metals
456,ME,757,55.2,Shipping Supplies,Speedy Metals
457,ME,875,57.45,Shipping Supplies,Speedy Metals
457,ME,846,0.69,Shipping Supplies,Speedy Metals
457,ME,817,27.64,Shipping Supplies,Speedy Metals
457,ME,847,7.03,Shipping Supplies,Speedy Metals
457,ME,754,28.43,Shipping Supplies,Speedy Metals
457,ME,118,173.0,Rehabilitation and Durable Medical Equipment,Automation Direct
457,ME,174,4895.0,Food Service Cookware and Preparation,Bailiegh Industrial
457,ME,83,194.0,Rehabilitation and Durable Medical Equipment,Automation Direct
457,ME,253,17595.0,Screws,Bailiegh Industrial
457,ME,598,,Nonelectrical Properties Testing,dillonsupply.com
457,ME,275,595.0,Specialty Abrasives and Kits,Bailiegh Industrial
457,ME,887,23.04,Shipping Supplies,Speedy Metals
457,ME,33,9.25,Security Management and Law Enforcement,Automation Direct
457,ME,104,91.0,Electrical Power Testing,Automation Direct
457,ME,118,173.0,Rehabilitation and Durable Medical Equipment,Automation Direct
457,ME,465,,Nonelectrical Properties Testing,dillonsupply.com
457,ME,190,10395.0,Specialty Abrasives and Kits,Bailiegh Industrial
457,ME,542,,Nonelectrical Properties Testing,dillonsupply.com
457,ME,213,6095.0,Screws,Bailiegh Industrial
457,ME,557,,Nonelectrical Properties Testing,dillonsupply.com
457,ME,532,,Nonelectrical Properties Testing,dillonsupply.com
457,ME,898,74.86,Shipping Supplies,Speedy Metals
458,CE,836,111.65,Shipping Supplies,Speedy Metals
458,CE,833,45.99,Shipping Supplies,Speedy Metals
458,CE,792,40.5,Shipping Supplies,Speedy Metals
458,CE,860,35.94,Shipping Supplies,Speedy Metals
459,CPE,660,379.99,Rehabilitation and Durable Medical Equipment,QC Supply
459,CPE,601,17.31,Insect and Pest Control,QC Supply
459,CPE,724,21.51,Industrial Cooling Fans,QC Supply
459,CPE,671,149.34,"Food Service Tableware, Bar, and Buffet",QC Supply
459,CPE,630,50.97,Tubing,QC Supply
459,CPE,675,679.0,Rehabilitation and Durable Medical Equipment,QC Supply
459,CPE,683,915.59,Rehabilitation and Durable Medical Equipment,QC Supply
459,CPE,665,99.99,"Food Service Tableware, Bar, and Buffet",QC Supply
459,CPE,392,31.39,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
459,CPE,112,80.0,Electrical Power Testing,Automation Direct
459,CPE,345,14.11,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
459,CPE,604,24.19,Insect and Pest Control,QC Supply
459,CPE,643,185.0,Rehabilitation and Durable Medical Equipment,QC Supply
459,CPE,18,4.75,Security Management and Law Enforcement,Automation Direct
459,CPE,711,199.49,Rehabilitation and Durable Medical Equipment,QC Supply
459,CPE,314,8.35,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
459,CPE,441,11.11,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
459,CPE,72,142.0,Rehabilitation and Durable Medical Equipment,Automation Direct
459,CPE,370,27.9,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
459,CPE,17,4.75,Security Management and Law Enforcement,Automation Direct
459,CPE,73,153.0,Rehabilitation and Durable Medical Equipment,Automation Direct
460,ME,803,30.56,Shipping Supplies,Speedy Metals
460,ME,826,45.79,Shipping Supplies,Speedy Metals
460,ME,807,9.79,Shipping Supplies,Speedy Metals
460,ME,773,57.72,Shipping Supplies,Speedy Metals
460,ME,260,26895.0,Screws,Bailiegh Industrial
460,ME,274,1995.0,Cut-Off and Grinding Wheels,Bailiegh Industrial
460,ME,864,17.28,Shipping Supplies,Speedy Metals
460,ME,241,18595.0,Fabrication Machinery,Bailiegh Industrial
460,ME,107,153.0,Electrical Power Testing,Automation Direct
460,ME,775,12.75,Shipping Supplies,Speedy Metals
460,ME,40,11.0,Security Management and Law Enforcement,Automation Direct
460,ME,259,25395.0,Screws,Bailiegh Industrial
460,ME,885,105.51,Shipping Supplies,Speedy Metals
460,ME,788,73.27,Shipping Supplies,Speedy Metals
460,ME,105,122.0,Electrical Power Testing,Automation Direct
460,ME,244,46195.0,Fabrication Machinery,Bailiegh Industrial
461,CSC,3,353.0,Nonelectrical Properties Testing,Automation Direct
461,CSC,452,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,388,40.91,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,361,56.16,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,450,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,118,173.0,Rehabilitation and Durable Medical Equipment,Automation Direct
461,CSC,461,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,321,13.7,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,322,12.89,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,566,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,324,5.22,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,440,13.54,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
461,CSC,531,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,583,,Nonelectrical Properties Testing,dillonsupply.com
461,CSC,6,482.0,Nonelectrical Properties Testing,Automation Direct
462,CE,189,5595.0,Specialty Abrasives and Kits,Bailiegh Industrial
462,CE,484,,Nonelectrical Properties Testing,dillonsupply.com
462,CE,546,,Nonelectrical Properties Testing,dillonsupply.com
462,CE,216,9595.0,Screws,Bailiegh Industrial
462,CE,172,3895.0,Food Service Cookware and Preparation,Bailiegh Industrial
462,CE,174,4895.0,Food Service Cookware and Preparation,Bailiegh Industrial
462,CE,584,,Nonelectrical Properties Testing,dillonsupply.com
462,CE,272,795.0,Fabrication Machinery,Bailiegh Industrial
462,CE,404,28.69,Rehabilitation and Durable Medical Equipment,Blackhawk Industrial
462,CE,216,9595.0,Screws,Bailiegh Industrial
463,ME,534,,Nonelectrical Properties Testing,dillonsupply.com
463,ME,496,,Nonelectrical Properties Testing,dillonsupply.com
463,ME,16,4.75,Security Management and Law Enforcement,Automation Direct
463,ME,103,91.0,Electrical Power Testing,Automation Direct
463,ME,7,496.0,Nonelectrical Properties Testing,Automation Direct
463,ME,462,,Nonelectrical Properties Testing,dillonsupply.com
463,ME,540,,Nonelectrical Properties Testing,dillonsupply.com
